Region,Key Apps,Ticket Type,Team,YearWeek,Number,State_Type,Priority,YearWeek1
APAC,Adept,SR,GD,201950.0,INC8361428,Resolved,1.0,202001
APAC,Other,SR,GD,201950.0,INC8362990,Resolved,1.0,202001
APAC,Other,SR,GD,201950.0,INC8396918,Created,1.0,202001
EMEA,Other,SR,Local,201950.0,INC8384881,Resolved,1.0,202001
EMEA,Other,Incident,Local,201950.0,INC8396555,Created,1.0,202001
EMEA,Other,SR,Local,201950.0,INC8399722,Created,1.0,202001
EMEA,SAP,SR,Local,201950.0,INC8402193,Created,1.0,202001
EMEA,Other,SR,Local,201950.0,INC8403836,Created,1.0,202001
EMEA,Other,SR,Local,201950.0,INC8406290,Created,1.0,202001
EMEA,Other,SR,Local,201950.0,INC8407102,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC7849008,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8157717,Resolved,1.0,202001
Global - EMEA,Maconomy,SER,GD,201950.0,INC8278148,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8293086,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8312081,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8314857,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,Local,201950.0,INC8332684,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8353015,Resolved,1.0,202001
Global - EMEA,HR.net,SR,GD,201950.0,INC8361411,Resolved,1.0,202001
Global - EMEA,HR.net,SR,Local,201950.0,INC8368871,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8377206,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,Local,201950.0,INC8380040,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8381269,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8385000,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8395278,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8396203,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8400408,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8403474,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8407698,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8408313,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8410170,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8412786,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8413488,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8417401,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8418679,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8419002,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8419056,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8419948,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201950.0,INC8420283,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8287587,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,Local,201950.0,INC8320150,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8343559,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8351505,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8351814,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8376707,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8381070,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8386986,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8395224,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8400678,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8404558,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8404644,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8404833,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8406760,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8412237,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8412251,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8412415,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8414908,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8418938,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201950.0,INC8419829,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8181329,Resolved,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8272539,Resolved,1.0,202001
LATAM,Tango & Condor,SR,Local,201950.0,INC8306705,Resolved,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8332757,Resolved,1.0,202001
LATAM,Tango & Condor,SR,Local,201950.0,INC8343091,Resolved,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8367110,Resolved,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8381060,Resolved,1.0,202001
LATAM,Other,Incident,Local,201950.0,INC8395747,Created,1.0,202001
LATAM,Other,Incident,Local,201950.0,INC8396603,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8399965,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8400995,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8402073,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8402309,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8402858,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8403690,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8408815,Created,1.0,202001
LATAM,Other,Incident,Local,201950.0,INC8408881,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8414313,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8420762,Created,1.0,202001
LATAM,Other,SR,Local,201950.0,INC8421393,Created,1.0,202001
NA.,Other,SR,GD,201950.0,INC8315536,Resolved,1.0,202001
NA.,PeopleSoft,SR,GD,201950.0,INC8335925,Resolved,1.0,202001
NA.,PeopleSoft,SR,GD,201950.0,INC8342918,Resolved,1.0,202001
NA.,SAP,SR,Local,201950.0,INC8403308,Created,1.0,202001
NA.,Other,SR,GD,201950.0,INC8403789,Created,1.0,202001
NA.,SAP,SR,Local,201950.0,INC8409032,Created,1.0,202001
NA.,Other,SR,GD,201950.0,INC8413624,Created,1.0,202001
NA.,Other,Incident,Local,201950.0,INC8420751,Created,1.0,202001
APAC,Adept,SR,GD,201951.0,INC8282355,Resolved,1.0,202001
APAC,Other,SR,GD,201951.0,INC8289766,Resolved,1.0,202001
APAC,Adept,SR,GD,201951.0,INC8300100,Resolved,1.0,202001
APAC,Adept,SR,GD,201951.0,INC8423336,Created,1.0,202001
APAC,Adept,SR,GD,201951.0,INC8423387,Created,1.0,202001
EMEA,Other,SR,Local,201951.0,INC8426034,Created,1.0,202001
EMEA,Other,SR,Local,201951.0,INC8426219,Created,1.0,202001
EMEA,SAP,SR,Local,201951.0,INC8429746,Created,1.0,202001
EMEA,Other,SR,Local,201951.0,INC8434848,Created,1.0,202001
EMEA,Other,SR,Local,201951.0,INC8446304,Created,1.0,202001
EMEA,Other,SR,Local,201951.0,INC8446345,Created,1.0,202001
EMEA,Other,SR,Local,201951.0,INC8447242,Created,1.0,202001
EMEA,Other,SR,Local,201951.0,INC8450732,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC7046838,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8051961,Resolved,1.0,202001
Global - EMEA,Maconomy,SER,Local,201951.0,INC8088681,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8250619,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8297358,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8325123,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8335740,Resolved,1.0,202001
Global - EMEA,Maconomy,Incident,GD,201951.0,INC8339668,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8371581,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8379246,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8381128,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8381164,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8426128,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8433018,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8434869,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8434881,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8439229,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8445621,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8447416,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8447573,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8452271,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201951.0,INC8452737,Created,1.0,202001
Global - EMEA,Maconomy,Incident,GD,201951.0,INC8454223,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8034548,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,Local,201951.0,INC8042867,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,Local,201951.0,INC8355667,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8365276,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8369054,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8423340,Created,1.0,202001
Global - NA,Maconomy (Kantar),Incident,GD,201951.0,INC8423838,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8424306,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8425318,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8426423,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8426686,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8430876,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8433777,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8435233,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8435288,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8435573,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8436967,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8438290,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8439582,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8440570,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8441311,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8445310,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8445961,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8447194,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8449537,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8449541,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8449607,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8449672,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8449905,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8450168,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8451293,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8452158,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8452405,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201951.0,INC8454513,Created,1.0,202001
LATAM,Other,SR,Local,201951.0,INC8375454,Resolved,1.0,202001
LATAM,Other,Incident,Local,201951.0,INC8387390,Resolved,1.0,202001
LATAM,Other,SR,Local,201951.0,INC8424380,Created,1.0,202001
LATAM,Other,SR,Local,201951.0,INC8428649,Created,1.0,202001
LATAM,Other,SR,Local,201951.0,INC8429300,Created,1.0,202001
LATAM,Other,Incident,Local,201951.0,INC8430205,Created,1.0,202001
LATAM,Other,SR,Local,201951.0,INC8442718,Created,1.0,202001
NA.,Maconomy (Kantar),SER,GD,201951.0,INC6711360,Resolved,1.0,202001
NA.,SAP,SR,Local,201951.0,INC8427356,Created,1.0,202001
NA.,SAP,SR,GD,201951.0,INC8435554,Created,1.0,202001
NA.,SAP,SR,GD,201951.0,INC8436851,Created,1.0,202001
NA.,PeopleSoft,SR,Local,201951.0,INC8440368,Created,1.0,202001
NA.,PeopleSoft,SR,GD,201951.0,INC8441902,Created,1.0,202001
APAC,Other,SR,GD,201952.0,INC8455805,Created,1.0,202001
APAC,Adept,SR,GD,201952.0,INC8463886,Created,1.0,202001
EMEA,Other,SR,Local,201952.0,INC8460848,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201952.0,INC8143550,Resolved,1.0,202001
Global - EMEA,Maconomy,SR,GD,201952.0,INC8455894,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201952.0,INC8457086,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201952.0,INC8457962,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,201952.0,INC8464440,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201952.0,INC8356149,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201952.0,INC8457004,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,201952.0,INC8463745,Created,1.0,202001
LATAM,Tango & Condor,SER,Local,201952.0,INC7629121,Resolved,1.0,202001
LATAM,Other,SR,Local,201952.0,INC8458800,Created,1.0,202001
LATAM,Other,Incident,Local,201952.0,INC8458987,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,202001.0,INC8471539,Resolved,1.0,202001
Global - EMEA,Maconomy,Incident,GD,202001.0,INC8473818,Created,1.0,202001
Global - EMEA,Maconomy,Incident,GD,202001.0,INC8474581,Created,1.0,202001
Global - EMEA,Maconomy,SR,GD,202001.0,INC8478051,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,202001.0,INC8469824,Resolved,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,202001.0,INC8477178,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,202001.0,INC8477379,Created,1.0,202001
Global - NA,Maconomy (Kantar),Incident,GD,202001.0,INC8480238,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,202001.0,INC8481650,Created,1.0,202001
Global - NA,Maconomy (Kantar),SR,GD,202001.0,INC8481798,Created,1.0,202001
Global - NA,Maconomy (Kantar),Incident,Local,202001.0,INC8483295,Created,1.0,202001
LATAM,Tango & Condor,SER,Local,202001.0,INC8286530,Resolved,1.0,202001
Global - EMEA,Maconomy - NA,SR,GD,201951.0,INC8441940,Created,1.0,202002
Global - NA,Maconomy - NA,SR,Local,201951.0,INC8446205,Created,1.0,202002
Global - NA,Maconomy - NA,SR,Local,201951.0,INC8448836,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,201951.0,INC8448871,Created,1.0,202002
APAC,Adept,SR,GD,201952.0,INC8461549,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,201952.0,INC8460767,Created,1.0,202002
LATAM,Other - LATAM,Incident,Local,201952.0,INC8466287,Created,1.0,202002
APAC,Adept,SR,GD,202001.0,INC8475706,Created,1.0,202002
APAC,Adept,SR,GD,202001.0,INC8481112,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001.0,INC8474437,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001.0,INC8476073,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001.0,INC8476103,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001.0,INC8476304,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001.0,INC8479058,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001.0,INC8480068,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202001.0,INC8480876,Created,1.0,202002
Global - EMEA,HR.net (Talent Tree),SR,Local,202001.0,INC8483694,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,Incident,GD,202001.0,INC8485676,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,Incident,GD,202001.0,INC8485801,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202001.0,INC8476770,Created,1.0,202002
LATAM,Tango & Condor,Incident,Local,202001.0,INC8478824,Created,1.0,202002
APAC,Adept,SER,Local,202002.0,INC8406297,Resolved,1.0,202002
APAC,Adept,SR,GD,202002.0,INC8467430,Resolved,1.0,202002
APAC,Adept,SER,Local,202002.0,INC8486833,Created,1.0,202002
APAC,Adept,SR,GD,202002.0,INC8487576,Created,1.0,202002
APAC,Adept,SR,GD,202002.0,INC8488289,Created,1.0,202002
APAC,Other - APAC,SR,GD,202002.0,INC8511727,Created,1.0,202002
EMEA,Other - EMEA,SR,Local,202002.0,INC8501482,Created,1.0,202002
EMEA,Other - EMEA,SR,Local,202002.0,INC8521439,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8041283,Resolved,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8107454,Resolved,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8276091,Resolved,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8364923,Resolved,1.0,202002
Global - EMEA,Maconomy - EMEA,Incident,GD,202002.0,INC8486268,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,Incident,GD,202002.0,INC8488001,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8489045,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8489699,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8490594,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8491946,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8495412,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8499950,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8500465,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8504482,Created,1.0,202002
Global - EMEA,HR.net (Talent Tree),SR,Local,202002.0,INC8508663,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8516251,Created,1.0,202002
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8516600,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8470714,Resolved,1.0,202002
Global - NA,Maconomy - NA,Incident,GD,202002.0,INC8490460,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8490726,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8496333,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8498381,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8500958,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8500981,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8504212,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8504754,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8508761,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8515215,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8516269,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8519849,Created,1.0,202002
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8520118,Created,1.0,202002
LATAM,Tango & Condor,SER,Local,202002.0,INC7996750,Resolved,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8469848,Resolved,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8491510,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8493028,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8493098,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8493159,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8494273,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8500181,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8500626,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8511045,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8515294,Created,1.0,202002
LATAM,Other - LATAM,SR,Local,202002.0,INC8522286,Created,1.0,202002
NA.,Other - NA,SR,Local,202002.0,INC8278841,Resolved,1.0,202002
NA.,SAP,SR,Local,202002.0,INC8493710,Created,1.0,202002
NA.,SAP,SR,Local,202002.0,INC8494075,Created,1.0,202002
NA.,Maconomy - NA,SR,GD,202002.0,INC8498464,Created,1.0,202002
NA.,SAP,SR,Local,202002.0,INC8503087,Created,1.0,202002
EMEA,Other - EMEA,SR,Local,202001.0,INC8482161,Created,1.0,202003
Global - EMEA,Maconomy - NA,SR,GD,202001.0,INC8478491,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202001.0,INC8483947,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202001.0,INC8485502,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8497858,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8499026,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8500679,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202002.0,INC8516176,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8495619,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8501614,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8505607,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8513236,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8514682,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8521006,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8523022,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8523045,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8523084,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8523168,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202002.0,INC8524716,Created,1.0,202003
LATAM,Other - LATAM,Incident,Local,202002.0,INC8510110,Created,1.0,202003
LATAM,Tango & Condor,Incident,Local,202002.0,INC8510306,Created,1.0,202003
LATAM,Tango & Condor,SR,Local,202002.0,INC8510705,Created,1.0,202003
LATAM,Other - LATAM,SR,Local,202002.0,INC8523749,Created,1.0,202003
NA.,PeopleSoft Ricochet,Incident,Local,202002.0,INC8508190,Created,1.0,202003
NA.,SAP,SR,GD,202002.0,INC8515128,Created,1.0,202003
APAC,Adept,SER,Local,202003.0,INC3858411,Resolved,1.0,202003
APAC,Adept,SER,GD,202003.0,INC6172294,Resolved,1.0,202003
APAC,Adept,SER,Local,202003.0,INC6871369,Resolved,1.0,202003
APAC,Adept,SER,Local,202003.0,INC7832117,Resolved,1.0,202003
APAC,Adept,SER,Local,202003.0,INC7859382,Resolved,1.0,202003
APAC,Adept,SER,Local,202003.0,INC8254787,Resolved,1.0,202003
APAC,Adept,SER,Local,202003.0,INC8261699,Resolved,1.0,202003
APAC,Adept,SR,GD,202003.0,INC8430659,Resolved,1.0,202003
EMEA,Other - EMEA,SR,Local,202003.0,INC8536542,Created,1.0,202003
EMEA,Other - EMEA,SR,Local,202003.0,INC8552210,Created,1.0,202003
EMEA,Other - EMEA,SR,Local,202003.0,INC8556543,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SER,Local,202003.0,INC8159575,Resolved,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8256499,Resolved,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8327284,Resolved,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8341791,Resolved,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8359047,Resolved,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8528130,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,Local,202003.0,INC8530457,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8531519,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8531530,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8531707,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,Incident,GD,202003.0,INC8539423,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,Incident,GD,202003.0,INC8539444,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8548825,Created,1.0,202003
Global - EMEA,Maconomy - EMEA,SR,GD,202003.0,INC8550382,Created,1.0,202003
Global - NA,Maconomy - NA,SER,Local,202003.0,INC8077026,Resolved,1.0,202003
Global - NA,Maconomy - NA,SER,Local,202003.0,INC8077043,Resolved,1.0,202003
Global - NA,Maconomy - NA,SER,Local,202003.0,INC8077052,Resolved,1.0,202003
Global - NA,Maconomy - NA,SER,Local,202003.0,INC8077059,Resolved,1.0,202003
Global - NA,Maconomy - NA,SER,Local,202003.0,INC8077063,Resolved,1.0,202003
Global - NA,Maconomy - NA,SER,Local,202003.0,INC8077072,Resolved,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202003.0,INC8526394,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202003.0,INC8526406,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202003.0,INC8530748,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202003.0,INC8546704,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202003.0,INC8554318,Created,1.0,202003
Global - NA,Maconomy - NA,SR,GD,202003.0,INC8557243,Created,1.0,202003
LATAM,Tango & Condor,SER,Local,202003.0,INC7954355,Resolved,1.0,202003
